Unnamed: 0,filename,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
34,19_Yeu Mot Nguoi Vo Tam,0.21468776,0.08787814,0.2614439,0.017962696,1609.7007371638724,815755.8567353738,2019.7817699089624,466347.27906153776,3198.268160509989,4296423.218114288,0.0620177655766253,0.0030427096801382,-0.0014230132,0.07183625,-0.0009376321,0.0053604124,143.5546875,-141.41006,8304.234,118.25434,1655.8757,19.569359,523.7324,13.14002,386.65793,12.978407,173.95639,-6.5355954,277.81906,-24.748724,262.6577,0.13402338,226.96237,-8.507107,196.22151,-3.249316,170.42238,-13.797265,141.20454,-14.584595,125.59204,-11.849115,96.5558,2.651671,144.30733,-6.986558,95.297356,-6.625279,140.20618,-2.1034815,127.73179,-4.8945403,152.95523,0.47435692,179.70888,1.6383206,149.83578,ballad
35,40_Mr Siro _ Cánh Đồng Yêu Thương,0.24470377,0.09046698,0.17823116,0.0050284364,1439.8810505845224,661766.7528990456,2073.851292529521,476716.2231775699,2808.928848124879,4469465.683713064,0.0476983132377128,0.0017928256398023,-0.0006519759,0.031541124,-0.0002170422,0.0016935775,135.99917763157896,-193.47122,5923.709,135.0139,1564.9678,39.603867,404.53192,4.817581,421.96683,18.892538,385.83832,-4.4311824,170.3866,-30.40133,257.67328,12.371963,236.65158,-12.671723,126.54146,-15.537773,159.63478,-3.201636,143.40182,-11.8409605,126.13325,-21.242802,135.35468,4.980311,103.48458,-7.616728,109.854,-6.440444,110.63412,-5.3223763,79.45651,-5.150095,90.76412,-5.4580917,80.62775,-2.6394415,64.678375,ballad
36,80_Giac Mo Khong Em,0.24601169,0.08788462,0.1794504,0.00730206,1757.4747289851791,694031.0959217626,2069.0815074852408,207439.10851839304,3461.3374030996038,2912179.7796075395,0.0785407193304953,0.0031610161651938,-6.5951676e-06,0.029040692,-0.00013873725,0.0036105325,117.45383522727272,-135.70415,5267.0884,119.59866,1409.8633,6.78182,428.4631,19.23535,460.37704,0.49030343,233.52603,-2.9526567,220.1078,0.17026456,219.48573,-9.976397,286.32748,-5.7511816,190.54564,3.4835896,185.81085,-17.210539,160.40878,1.3576286,126.26289,-8.102271,176.18454,0.78477055,124.133675,-9.419608,184.10739,-0.80520195,184.21368,-1.3699211,132.79892,-1.9018105,162.9791,0.9528994,195.81877,0.6319637,227.0971,ballad
37,82_Đừng là cả thế giới của nhau - Phạm Hồng Phước,0.25027224,0.09154912,0.18906277,0.009072159,1354.3547755953384,843687.2471095995,1905.320162473834,429656.644618165,2543.209621559356,3687038.85281226,0.0482850443837074,0.0032804827436906,1.19686465e-05,0.037549295,0.00010578174,0.002452879,143.5546875,-184.5701,10350.329,126.357025,1031.7609,19.763672,506.58063,20.763966,289.01868,13.330846,235.24962,-3.2321815,232.15207,3.8290272,145.7753,-2.500704,128.89629,-12.904248,162.93484,0.9959324,123.58129,-15.595548,110.08048,-2.5376062,94.32845,-15.480697,142.4017,-3.924157,105.97789,-7.7015853,109.38598,-5.7666917,118.73665,-8.643108,105.33371,-4.196255,88.03987,-6.1934404,96.07686,-6.5985007,92.879776,ballad
38,95_Đừng Xin Lỗi Nữa,0.26446772,0.090989016,0.11672152,0.0053541716,1762.9452409822136,898866.278975709,2168.327826138452,437135.9218925232,3533.9827971561776,4269257.549288335,0.0718264742163312,0.0039616679110956,-2.8176044e-05,0.014029302,-0.00010544895,0.0017394572,129.19921875,-192.01749,8522.77,116.6704,1492.3585,13.413429,535.392,-2.5117967,390.25064,9.923556,195.07326,-3.6717193,241.04228,-15.01805,243.17633,4.632691,162.66171,-12.218619,128.8674,-6.9849873,119.619705,-6.9640956,99.718376,-8.46714,90.03652,-14.681248,84.37833,-5.5366616,84.58784,-4.5254593,109.719765,-6.090035,80.74285,-9.39261,74.6261,-6.264856,98.552605,-12.094509,90.31533,-8.888601,82.084785,ballad
39,27_Mr Siro _ Đã Từng Vô Giá,0.26350498,0.08531831,0.21594314,0.0068449522,1990.110652960155,611757.7055578132,2364.0133107179404,242135.661676306,4381.398506282653,3231935.150339664,0.0764564537780572,0.0024524591542148,-0.0015759486,0.039880976,-0.0011419432,0.0051024603,143.5546875,-91.736404,6049.8574,108.00077,1105.1293,7.5247836,221.3586,5.8381863,468.06415,7.6418557,234.72665,2.826199,142.53856,-21.739618,286.8657,2.6905286,141.61745,-6.912962,134.78967,-8.204942,286.16153,-1.083061,107.156586,-12.850421,187.6484,-18.228453,173.89728,3.813957,102.10669,-10.081272,104.18494,-5.796879,99.72146,-6.0754995,81.83054,-0.7577834,138.16083,-6.2860837,87.81707,-2.8994253,92.80121,ballad
40,13_Mr Siro _ Vô Hình Trong Tim Em _Lyrics Video_,0.3334149,0.085157365,0.2427615,0.0037664126,2218.982950831777,739671.3136752711,2520.646403521897,314296.0820757315,4889.05376989406,4021170.23808705,0.0882797005006772,0.0026315382698721,-5.670008e-07,0.043278735,3.8495607e-05,0.007177801,71.77734375,-42.760654,5077.8467,105.332756,1403.1901,7.740985,370.3996,14.050373,222.5269,10.121878,189.04541,-1.7791691,147.89183,-7.7509017,125.60773,5.619546,97.278046,-2.8715842,146.77802,-0.3639155,112.20885,-1.1399474,123.36627,-3.5827312,77.87911,-9.21939,88.70301,5.870678,106.71559,-5.3011193,80.22797,1.4266055,83.13581,-3.4899592,68.49655,-0.41541114,62.10061,-4.3225455,61.32035,-1.2542485,74.04053,ballad
41,45_Thả Vào Mưa,0.28837007,0.09178955,0.057382744,0.001453907,1199.6616361021436,461710.5297991941,1584.114738833499,371983.8584454737,2262.436319357101,2476218.0218173577,0.0489908224288893,0.0016017534148829,-4.506452e-06,0.004089403,7.3758247e-06,0.0001650316,151.99908088235293,-290.126,8032.9707,142.95409,1368.9368,9.130379,397.0883,8.957447,313.15482,5.2603636,151.25342,-1.675638,131.9692,-5.973418,121.98973,-0.64133906,135.613,-13.700371,145.68303,-0.82676595,94.85165,-9.043113,76.81612,-7.6357393,68.23349,-7.181086,93.91561,-1.0462877,72.23051,-6.6980667,90.85176,-4.6171055,74.34919,-7.2880597,68.40582,-4.32287,67.99914,-8.498557,73.17923,-7.183665,111.497536,ballad
42,44_Những Câu Hỏi Khi Say,0.2662668,0.08736475,0.2608918,0.006978714,1396.355374496573,372428.0113374693,1921.2350236310413,366887.3952161456,2585.3968664588574,2897057.1417158875,0.0533371680292182,0.000658201348376,5.0560893e-06,0.056122225,-7.9965816e-05,0.005605313,151.99908088235293,-110.8954,3073.0317,147.78053,1393.7273,2.3365812,284.0941,-5.8502307,193.77426,5.4278026,210.71458,-12.184204,150.7774,-6.9704475,137.73207,-16.531378,111.65023,-23.04312,136.2533,0.3566766,140.9082,-19.124662,85.8428,-4.0757704,75.31234,-20.43253,91.45961,-5.294175,91.94109,-12.92374,71.37748,-5.684138,76.69806,-10.941882,104.87639,-0.22295968,80.52628,-11.43872,88.37672,-4.078183,105.884674,ballad
43,30_Chi Co Mot Nguoi De Yeu Tren The Gian,0.23296757,0.088173315,0.21471162,0.009014876,1255.968114474698,601847.1245428537,1863.6379112434656,551194.8896506911,2206.4616578282216,3567116.342848889,0.041395063370743,0.0009664412994978,-1.2937944e-05,0.048523225,-0.00027832697,0.0018420928,135.99917763157896,-193.73265,7461.242,134.54434,1370.837,31.520643,406.00974,5.686069,317.3586,15.059434,293.9044,-10.378953,134.69762,-26.728785,152.42537,1.2450716,168.05061,-11.098445,169.85004,-14.965688,129.58064,-16.304184,168.04218,-23.725153,122.70176,-27.047747,133.36465,-3.3025818,102.16578,-11.695996,106.28485,-11.010675,89.4578,-10.049164,75.59648,-8.310185,71.77762,-4.7245665,76.2274,-3.2491112,76.98999,ballad
44,89_Đông Kiếm Em,0.27154854,0.08698569,0.08046294,0.0038934594,1260.648479760883,409741.90781125706,1675.502786241864,274716.62176875235,2433.243619842057,2181405.7088048067,0.0501383967443885,0.001025839952777,5.998779e-05,0.009100538,0.00010910094,0.00030608068,135.99917763157896,-262.86084,7410.635,136.5673,1329.991,15.625251,425.69214,19.44094,234.63596,-4.9593234,284.24802,3.9401546,156.74956,8.001121,147.01355,-2.6561275,102.252495,-19.52527,201.46446,-0.045751993,121.00217,-13.90066,116.93907,-5.0959363,125.7701,-15.089968,90.66875,-5.340355,94.89949,1.2752745,78.1718,-6.6831613,58.5357,-8.322672,82.30252,-5.2554593,50.55198,-10.82114,76.93513,-8.025554,108.58966,ballad
45,57_Cố Thức Đến Mùa Cây Thay Lá,0.23997115,0.08764443,0.12177676,0.0029125565,1304.2556071651968,280086.94427652814,1817.69769232978,278548.09476252884,2416.877052141786,1580690.255659538,0.0475775656685371,0.0006439582795005,-8.6702613e-07,0.015411851,-2.0021678e-06,0.0006549758,95.703125,-208.44026,5611.7856,141.58011,1088.8398,6.4085503,310.09753,9.130557,304.04623,15.323146,248.81259,-10.6179,182.80974,-7.680796,182.01956,-3.4680052,154.23137,-19.234514,181.95775,7.266896,152.8321,-16.280434,128.4774,-2.2769954,86.24633,-8.849141,150.07162,-5.8361874,117.47873,-2.5231707,106.956726,-4.1227612,100.446365,-13.431737,105.59792,-5.4397473,106.30231,-5.044146,145.52184,-3.0596704,107.765686,ballad
46,24_Lyrics __ Không Thể Yêu Ai Được Nữa - Gin Tuấn Kiệt _ Mr Siro,0.26598558,0.08973727,0.24514374,0.0073811226,1662.180790066615,433510.000553521,2235.182518051983,194921.61796635305,3615.928134977264,2887357.8734783432,0.0586937116026509,0.0015057940511141,-0.005819991,0.050355434,-0.0037507669,0.005627472,99.38401442307692,-95.969025,3761.7505,119.48127,874.88226,17.132912,256.421,21.867142,277.09708,14.629023,171.02426,3.6395211,111.78195,-19.074755,232.19669,10.988583,113.65985,-9.339983,135.72134,0.84496665,150.01686,-3.1927376,100.83927,-6.824937,91.9979,-7.79934,120.25196,0.5999782,93.66545,-2.845689,55.9598,-0.35370785,80.59711,-4.5095663,54.474186,1.8322338,61.632893,0.021749254,58.892673,0.889264,57.062622,ballad
47,51__Lyric_ Gọi mưa - Trung Quân Idol,0.33848593,0.08906607,0.19499135,0.010612553,1420.895902256069,706029.7454838359,1933.7300916415984,365309.354016494,2977.4444958004788,3891764.1823814055,0.0450998784587848,0.0014063275444322,-1.559715e-05,0.03225866,-0.0008254448,0.006781711,103.359375,-160.21983,5717.2007,125.561485,1647.2437,19.74088,504.52536,36.90058,302.22778,9.6331,260.5329,9.355113,211.13136,4.5603566,149.39168,7.3513184,106.40449,-13.099434,153.51642,3.0338955,150.7056,-6.118968,96.226456,-6.5396943,135.9984,-5.739856,99.21571,0.61911976,84.019615,-1.9260826,74.72952,-5.351957,89.03761,-1.2622409,86.42789,0.09835702,74.26662,1.2085911,98.87808,2.5129719,91.55545,ballad
48,10_Mr Siro _ Gương Mặt Lạ Lẫm,0.2104958,0.087005004,0.28724426,0.014032879,1483.094692633433,635251.1505995129,2047.615972433702,494094.54326154536,3082.877191596725,4087872.002088812,0.0485135010521478,0.0018932559318132,-0.0014641038,0.084565334,-0.0009129181,0.0034455834,143.5546875,-127.09929,6291.172,128.04117,1142.0718,19.601849,351.68793,6.400357,308.96152,11.684012,207.0704,-1.1309764,116.75446,-22.752138,201.44698,2.4782376,145.63428,-9.495713,124.11245,-12.320322,113.93004,-8.176674,98.15055,-14.941453,76.61686,-21.715477,91.36993,-1.435323,116.096535,-6.6269803,81.40788,-6.4585557,78.93637,-5.0519557,65.93193,-4.927874,70.37095,-4.844298,89.97747,-3.347744,78.02762,ballad
49,61_Em Đã Thương Người Ta Hơn Anh _ Noo Phước Thịnh x Vương Anh Tú _ Lyrics Video _,0.26912117,0.09057576,0.13580398,0.0052328226,1526.1122761367244,886047.5388697522,1954.8202221122567,558389.5123001806,3174.4433045756336,5089284.194858254,0.0565967855069659,0.0029401090095543,2.8969148e-06,0.017400177,7.4410746e-06,0.0021131493,129.19921875,-198.48756,9947.386,120.820496,1461.703,23.010618,469.33795,22.282654,315.6303,1.092111,263.31616,-9.755893,193.53856,-9.978106,124.78853,-2.9173014,147.72998,-23.258049,176.27252,-3.390893,150.89844,-17.842396,112.5315,-7.0184693,104.214714,-11.670878,86.018166,-7.248398,77.9456,-8.17438,71.20597,-8.432197,78.95537,-5.3163714,66.24219,-7.9259686,75.150795,-6.4035306,90.620514,-6.4048624,97.937775,ballad
50,91_Bước Qua Mùa Cô Đơn,0.31532896,0.094169624,0.055255514,0.0013929408,1616.8204170220142,765559.3804807941,1855.6150655221727,411134.6830970043,3171.1516578131045,3298340.585772374,0.0696139025614357,0.0041780026704748,-4.8562026e-07,0.0036863333,-1.912714e-06,0.0002688754,135.99917763157896,-270.1226,10912.911,125.9232,2048.3516,-8.048614,316.63452,7.721716,242.15746,0.31583786,189.93413,-4.424983,118.67642,-5.4691105,118.23621,-13.300061,95.18246,-11.332318,104.1883,0.98827446,83.29211,-9.522658,84.548096,-0.46319717,90.847824,-16.926561,106.919525,-9.557446,85.06493,-8.609279,76.0238,-8.278387,53.001858,-9.512101,66.94457,-8.697702,67.589386,-11.01769,70.96696,-8.056948,73.46491,ballad
51,67_Giá Như Mình Đã Bao Dung - Hồ Ngọc Hà _Official Audio_,0.3010456,0.08718003,0.10974529,0.003434472,1709.2703115940742,498876.26917756425,2139.047190801316,308505.2893412626,3623.994752866196,3276132.520341037,0.0686280808581656,0.0016412490901334,-7.088489e-07,0.008424835,-1.6025086e-05,0.0032111707,69.83741554054055,-164.43735,9821.765,121.12775,956.00543,6.8079643,392.29,16.732668,209.66783,9.478115,118.80498,11.444976,115.56695,-3.0243864,89.352806,-0.045092605,92.25067,-8.720708,75.322174,5.0052166,98.24502,-11.14062,57.98261,-2.6719172,61.682343,-3.5795763,54.020355,-3.3288696,83.11409,-3.142367,74.72544,-2.254458,85.12258,-5.8254304,60.56554,-4.8810034,83.121956,-5.8648996,79.93546,-0.31545082,79.86954,ballad
52,62_Những kẻ mộng mơ _Live_,0.2865737,0.09560025,0.16189283,0.006455837,2271.856385861028,782496.2501307195,2517.79319572378,180221.785581726,5067.823522231158,3082132.1820733333,0.0932913859931308,0.0052664057998938,1.6535833e-07,0.021277452,2.3109305e-05,0.0040405504,135.99917763157896,-115.49721,9425.058,87.684746,950.9793,13.154987,224.79918,23.105259,273.0593,5.4032125,234.89984,3.653111,163.148,-8.992277,153.41673,0.9337124,156.21638,-14.747107,145.61273,5.1078744,119.145195,-7.880604,122.94246,-4.4959264,117.482994,-5.265817,98.04736,1.4452524,93.7427,-3.116096,74.535774,-1.1342543,57.39773,-6.895222,59.773964,-3.7520695,68.424904,-6.4853773,85.06765,-0.765407,113.89534,ballad
53,14_Khong Muon Yeu Lai Cang Say Dam,0.24650282,0.08968853,0.25185537,0.01540645,1634.7066798982703,660593.2488193215,2168.267823492645,518708.184405877,3632.128037018673,4883531.49639442,0.0547498578995743,0.0018403707141142,-0.009066497,0.06325452,-0.0019714732,0.005842135,143.5546875,-123.33813,8125.906,123.410034,1189.3369,18.008242,365.26532,4.5104227,505.09616,16.957798,202.31366,-4.9371,123.39176,-18.563187,202.79555,6.022582,185.82275,-13.564257,123.1495,-2.773663,110.934166,-8.614109,93.86204,-15.55577,115.74064,-16.773209,106.005974,-0.64179343,69.48254,-4.8175,86.39011,-3.8917992,83.049576,-7.0318365,68.70761,-4.5448256,77.45166,-5.7286797,68.89571,-6.5915594,67.7495,ballad
54,11_Mr Siro _ Em Gái Mưa,0.24714532,0.0907932,0.18194082,0.0061679743,1469.229533155366,660034.8201945531,2081.6466846456674,424189.8617435684,2921.278168763908,4485865.633570401,0.0497891925067724,0.0018742096864985,-6.238618e-06,0.032934442,-0.00016941871,0.0021657122,143.5546875,-188.10295,5245.483,134.37804,1560.1439,33.322254,326.7902,-3.823011,364.81924,15.014385,330.50745,-4.593013,185.19885,-36.427433,226.92502,7.694357,199.71185,-16.96107,133.00719,-20.665789,140.307,-5.8615603,126.05783,-16.619925,119.90804,-26.018158,115.82945,0.46494505,124.24057,-10.847957,108.27336,-9.676207,103.4554,-7.9025517,81.90417,-7.98257,87.05595,-5.6823945,65.849556,-8.684323,86.247604,ballad
55,48_Trung Quân _ Anh Vẫn Vậy_ Em Đổi Thay,0.23684081,0.088885315,0.08486674,0.0015228811,1135.588963289676,518700.28330364334,1611.883616251446,380653.2706312538,1918.125901355094,2413770.479109108,0.0444592927631578,0.0012791530305484,1.3176744e-07,0.007443027,-2.9512546e-06,0.00042794851,143.5546875,-274.7602,3684.963,151.76262,1362.4639,20.998575,404.2067,5.6316385,213.48749,-0.34818536,300.52518,-7.0978007,218.88373,-3.2953851,195.66672,-9.865214,166.50108,-22.401127,185.2435,3.741347,202.76944,-17.169312,152.42696,-3.0036497,98.52865,-13.579575,95.388954,-6.5346317,92.998436,-9.769317,70.6346,-15.660646,97.66016,-16.709032,87.67002,-4.8118076,104.90499,-15.231775,75.28264,-8.381868,139.01247,ballad
56,17_Tìm Được Nhau Khó Thế Nào - Anh Tú x Bùi Công Nam _ Lyric Video _ OST CHÌA KHÓA TRĂM TỶ,0.23915319,0.08839656,0.10547093,0.0018549826,1457.7119329059576,428847.0107578949,1893.2468160351589,210963.85107029125,2800.953896348321,2334274.7010677583,0.0573401672552244,0.001402171614303,3.8856876e-07,0.010439518,-1.3836551e-06,0.00080385985,161.4990234375,-210.12708,3548.1711,133.996,1281.2212,12.703796,368.98004,12.650461,283.1777,-2.3353121,323.52512,-0.3494798,181.43262,-10.870858,263.76648,-0.78719074,170.39336,-22.01902,260.03284,14.1185465,193.55907,-8.927809,125.541725,-11.3554535,136.00505,-2.717525,138.20047,-8.568243,168.31712,-4.7806334,148.48483,-5.0633845,128.59995,-8.866001,100.52104,-0.16612436,103.28683,-7.349608,109.097824,-7.8043957,152.01323,ballad
57,73_BÍCH PHƯƠNG - Chỉ Là Em Giấu Đi _Lyric Video_ OFFICIAL,0.22213559,0.091238104,0.2273648,0.012644366,1453.0170103984997,549771.3034982439,1846.1458981813696,217689.2128753592,2676.750480722717,2576742.213601612,0.060394381591041,0.0024954780861184,0.00061917474,0.052386865,0.0012587637,0.003177483,161.4990234375,-128.3678,3980.639,134.63719,1092.9219,3.910175,224.19759,11.144668,260.64343,-5.522371,131.38264,-0.89722115,153.35439,-9.73299,93.48433,-7.2650194,108.22511,-9.152475,84.67699,1.6879935,102.71689,-14.973977,99.61928,-3.9968557,57.33846,-7.810601,50.14886,-0.19925919,69.34029,-7.4185143,78.927025,2.240686,162.59764,-1.4481363,117.12636,6.330133,102.02699,0.38649872,152.62756,1.7852889,120.17369,ballad
58,84__LYRIC_ Sau Chia Tay - Phạm Hồng Phước __ Video Lyric HD,0.24413972,0.08696884,0.1307844,0.0053481213,1604.0894423216491,647035.879706794,2069.5281986988093,327142.52307149017,3100.652084114382,3365480.97518131,0.0615882519228908,0.0026267616990735,-3.0801064e-05,0.018453399,-6.303206e-05,0.0015150704,112.34714673913044,-188.7056,6568.9883,125.8635,1278.1128,4.506785,291.02057,6.920351,264.19162,10.943096,227.81952,-13.172081,176.91823,-9.010006,151.59068,-3.9527,120.02474,-16.110907,158.93782,0.11573315,162.67677,-17.344698,132.18893,-0.5219596,106.994316,-13.065158,138.29337,-1.5440726,94.849205,-2.036719,89.379135,-3.4840307,97.27004,-8.388894,91.17136,-5.71382,94.71116,-8.386063,78.21212,-7.4282384,79.87625,ballad
59,49_Tốt Cho Cả Hai,0.28668955,0.08874457,0.066005,0.0010222321,1423.611953887916,917996.6261881052,1935.12071664963,469177.7941965458,2799.099740893479,4737691.852366725,0.0487009526775348,0.0027147983358629,-1.8556607e-07,0.0042349612,-2.4577012e-06,0.0003634792,60.09265988372093,-277.66098,9817.54,121.31237,1659.7195,23.238457,544.1601,22.494373,345.76837,6.7884736,333.74606,0.88221616,272.863,-4.9562626,220.2583,-5.417977,138.97008,-10.662029,134.41891,0.07967544,152.24976,-16.396584,99.6437,-11.193171,118.78628,-17.305418,96.06435,-5.9526725,133.50336,-13.233364,121.53708,-13.336139,117.12863,-12.286564,87.54291,-4.5829105,94.30675,-8.397756,97.58645,-4.1795573,112.02007,ballad
60,77_Em Khong La Duy Nhat,0.24383403,0.08821353,0.18479064,0.009252315,1773.4038430493338,821116.2088432497,2182.138563088416,316864.66970002523,3559.1368117199595,3922483.790396998,0.0701840049342105,0.0037882932432509,-9.0430585e-06,0.034011845,-0.00022741349,0.0031170612,143.5546875,-142.55623,6958.8096,119.066635,1528.0026,8.82193,399.79074,13.214875,323.3885,11.882122,189.36938,-3.990169,238.82713,-4.0734763,168.83969,-4.751075,182.35298,-11.024066,171.50098,2.1510384,173.38742,-20.086979,157.083,0.112490624,138.21753,-14.30042,144.68976,2.4430976,109.1137,-3.8458705,149.5304,-1.7127311,201.73106,-2.0812347,138.99207,-3.605973,176.05008,-4.7750773,110.08342,-0.55761254,88.67755,ballad
61,29_Yeu Nguoi Khong The Yeu,0.25764284,0.088921405,0.20019177,0.008748522,1801.2785385548354,568332.5008317279,2318.897820702048,388005.9031974194,4088.708609471749,4578370.366663004,0.0645430715460526,0.001713754251995,-0.0036778175,0.036945935,-0.001198817,0.0045501455,129.19921875,-124.94155,6572.11,120.15274,1063.5881,9.924848,259.86725,-0.4368718,361.614,18.205559,251.35251,-11.605763,162.05968,-22.075531,246.1749,8.458468,156.95074,-14.514878,148.06445,-4.573575,205.02951,-8.60333,123.50882,-12.20141,100.99324,-17.59146,142.12437,-0.35787162,105.343094,-7.6699357,72.32904,-4.0469832,72.84305,-7.792239,78.548485,-2.5649898,77.59074,-3.4027894,72.678566,-8.418968,78.34047,ballad
62,87_Bông Hoa Đẹp Nhất,0.2836225,0.09001933,0.10803534,0.0075141876,1885.4460345955013,536788.3959927703,2238.444207853488,204689.33132217065,3875.272400091307,2569673.5686541004,0.0759388832115905,0.002742871656217,-3.192927e-06,0.012643867,-0.000109730114,0.0031942965,117.45383522727272,-181.43666,8890.83,111.04257,1068.7246,-0.2510892,417.50613,16.441694,235.13121,2.8527925,231.85788,-7.1907616,142.35912,-0.29852164,154.0702,-4.977977,105.12449,-10.840735,179.52812,2.3536673,121.38794,-7.792939,110.98165,0.24941838,100.31736,-4.611143,88.2573,-8.008696,92.25777,-7.58339,73.56606,-3.263183,83.77091,-9.583578,100.201866,-3.1801403,85.13228,-7.7316594,91.764206,-7.608706,102.027466,ballad
